Comment_ID,Comment_Name,Comment_Content,Comment_Time,情感标签,讽刺标签1,讽刺标签2
538074924,传奇复活赛大师西琳,"O神文案：别怨我??，公事公办罢了??，你很优秀??。 

但??...

你的旅途本不该在这里结束??，只可惜??，妮露举世皆敌的场面??，你看不到了??。

感谢你的648和氪的妮露皮肤??，那么......晚安??",2024/7/22,1,2,2
429667600,是椎名真昼呀丶,白蚁是吃原木的，没问题啊[吃瓜],2024/7/22,1,2,2
229478918,觉醒十月神秘图案,这不皮肤暗示了吗sbzx，散兵之媳嘛[星星眼],2024/7/22,1,2,2
460804,volrath,“异世界开朗摄像头”,2024/7/22,1,2,2
498182096,米凯辣之疯刃,绿毛龟,2024/7/23,1,2,2
442499563,粪斗的小翔,up你有点擅自期待了，黄毛可不是喜羊羊，纯纯是沸羊羊的一双眼睛[妙啊]，mhy如果你不会运营原神建议你学习一下重生，仅靠一个决定打败了三国杀玩家，刘备花了几年匡扶汉室，apex只用了一个赛季，让我们为重生点赞，建议策划尽快做一些容易挣钱的决定，比如首充呀，翅膀呀，坐骑呀（虽然那塔版本就要有了，但不够，那不得把坐骑单独卖一下），再来点换色皮，最后再申请Steam平台，希望原神以后在Steam差评榜上有你名字，这么一搞米黑是不是也纯正了不少[妙啊][妙啊][妙啊][妙啊][妙啊][妙啊],2024/7/22,1,2,2
22620286,灼眼の狗头人,五灵王??：你好,2024/7/22,1,2,2
400320416,_珊海_,是不是可以快进到原神褒姒了？,2024/7/22,1,2,2
3.49E+15,几度心疼,no旅行者=is见证者,2024/7/23,1,2,2
59799250,WA柠一梦IT,怎么这么多圣经,2024/7/22,0,2,2
147997945,玩原神的哈耶克,“但凡考虑过角色背后是活生生的配音演员，都不会说这些话”是谁说的来着,2024/7/23,0,2,2
380002915,朋友的阿培,[doge]啊？不会也是小仙女写的文案吧？,2024/7/22,0,2,2
433025651,流光小少年,焦糖，很羡慕你每次赤石这游戏竟然还能那么开心，我实在是绷不住卸载了。,2024/7/23,0,2,2
5510204,blblq,戒指还是吃少了,2024/7/23,0,2,2
524002945,宇智波-放水,盲猜学长们又要来复制粘贴嗦奶嘴了[喜极而泣],2024/7/22,0,2,2
1899837145,致乐lnsong,这原神现在发现还真是纯小仙女编剧[辣眼睛],2024/7/22,0,2,2
296745932,桜小路_露娜sama,还好夏活前瞻前出脑把号卖了[笑哭]厨米家角色的这都是福报啊,2024/7/23,0,2,2
1299451,不要再吃我的硬币,这都是带节奏的，这次剧情非常好，我也十分喜欢，刚好5.0马上来了，是入坑的好时间，可是现在新人入坑门槛高，怎么解决呢，唉???，刚好我有个六万氪成品号50包卖的,2024/7/22,0,2,2
175846065,文宅猫,原神小仙女编剧真不如去做雷火剑的编剧[呲牙],2024/7/22,0,2,2
253608240,风韵崚,你们这些人不要乱黑，这个游戏剧情非常好，人设完美各种设定恰到好处，马上5.0了，新人入坑成本又高，诶??? 刚好我这有个成品号,2024/7/23,0,2,2
5723055,鸦霭,每当我想给米哈游尊重，米学长便开口说话,2024/7/22,0,2,2
392205548,告别新生的黎明,还好视频可以skip，直接skip到总结[Mygo表情包_让我看看],2024/7/22,0,2,2
385799033,ぅ金木一花,原神编剧是白蚁别尬黑[笑哭],2024/7/22,0,2,2
3.46E+15,请不要注意这个人,厕滑?????：来啊，下大棋二缺一啊,2024/7/23,0,2,2
1108325746,Le_chat_noir,"但是我们的双少女啊??

没问题啊双少女??

没人可以碰到双少女??

我们的双少女还在输出 ??

原神的第六手pick永远是这两个少女！??

第三个来了！第三个来了！娜维娅来了！??

三姐妹 我们仨 ！??????

保住三姐妹！??????

保住我们姐仨??????

旅行者你吃得住三姐妹的伤害吗？一下160??

旅行者在三姐妹中游泳！??

哎，散兵TP辣！要小心散兵背刺?? 旅行者被散兵摘桃子了??而且勇者的头衔已经续上了??????而且旅行者想走也走不了，原神已经卸载不掉了??????

开喷能换一个吗，好像也换不了被捂嘴了????????????

哇~散兵的这波入场太要命了??

哇??

哇??",2024/7/23,0,2,2
382653159,Tes_镜流小姐,"md，一进来看到我们三就蚌埠住了

但是我们的双射手??

没问题啊双射手??

没人能碰到双射手??

我们的双射手还在推塔 ??

红米的第六手pick永远是这两个双炮车！??

第三个来了！第三个来了！??

三兄弟 我们仨 ！??????

保住三兄弟！??????

保住我们哥仨??????

oner你吃得住跑车的伤害吗？一下一百??

oner在撒石阵上游泳??

哎，TP辣！要小心推?? ruler被闪现推回来了??而且被吸到了ruler要被秒掉了??????而且剑魔的大灭已经续上了??????

而且这样奈特没有闪现也不好走，团战kanavi能换一个吗好像换不了????????????

哇~Faker的这波闪现推太要命了?? 

哇??

哇??",2024/7/22,0,2,2
487803156,谁是我的荷包蛋,"参考文献：

但是我们的双射手??

没问题啊双射手??

没人能碰到双射手??

我们的双射手还在推塔 ??

红米的第六手pick永远是这两个双炮车！??

第三个来了！第三个来了！??

三兄弟 我们仨 ！??????

保住三兄弟！??????

保住我们哥仨??????

oner你吃得住跑车的伤害吗？一下一百??

oner在撒石阵上游泳??

哎，TP辣！要小心推?? ruler被闪现推回来了??而且被吸到了ruler要被秒掉了??????而且剑魔的大灭已经续上了??????

而且这样奈特没有闪现也不好走，团战kanavi能换一个吗好像换不了????????????

哇~Faker的这波闪现推太要命了??

哇??

哇??",2024/7/22,0,2,2
628722229,吃瓜荧,黄毛还不是阳光开朗大男孩，他应该是尸体,2024/7/22,0,2,2
511579274,急人自有天降,"这怎么了？

难道这次剧情不精彩？

一定是皱皮白蚁特效水军在带节奏。

我们米哈游就是伟大的作品！

这么好的剧情怎么体验第二遍呢？

唉！我这里有一个成品号????

4.7开始剧情一个没动，欢迎体验极品剧情账号??",2024/7/22,0,2,2
234087245,耐砍王凉子,一定是白蚁混进原神文案组导致的，我们伟大的米哈游是不会写这种剧情的??????,2024/7/22,0,2,2
238124050,鲁迅笔下的周树人,把散兵的名字改成主角，直接带入，旁边的黄毛摄像头真不熟。??????,2024/7/23,0,2,2
44953047,斯内克对你自有妙计,天才，米八倒下了，以后乐子就看你了,2024/7/23,0,2,2
282834409,失名失智,启动完美的诠释了什么叫NL（NTR LOVE）[doge],2024/7/23,0,2,2
1191588426,bili_91350716021,"（转载）第一位角色身份有些神秘，像是某国的仙子。

第二位角色是带刀勇者，他的职责是守护。

第三位角色扮演的国王，他和仙子友好相处。

最后所有人目光移向我，问我扮演的角色是什么？

我看看身份说我是：阳光开朗摄像头，阳光开朗摄像头。我特长只有摄像，看我拍照的技巧。

阳光开朗摄像头，应该开朗摄像头。我只是路过碰巧，被卷入这场纷扰。阳光开朗摄像头，阳光开朗摄像头。我没有任何身份，为啥我来到这里。阳光开朗摄像头，阳光开朗摄像头。这一次剧情到底，和我有鸡掰关系。

勇者原来是是散兵，他唤醒恶龙沉睡的记忆。剧情结束，大家击掌欢呼，庆祝这场冒险。所有人开心的和杜林玩耍着，除了那个黄毛。内，

阳光开朗摄像头，阳光开朗摄像头。这个角色的建立，到底有什么意义（我究竟 在做什么）阳光开朗摄像头，阳光开朗摄像头。剧情唯一的参与，是晕倒被人救起（有没有人能告诉我）

阳光开朗摄像头，阳光开朗摄像头。我还有什么作用，我甚至是个拖累（我究竟应该怎么做）

阳光开朗摄像头，阳光开朗摄像头。我离开游戏出去，却仍困在米站里（我离开游戏出去，却仍困在米站里）（转载）",2024/7/23,0,2,2
3.55E+15,养只狗叫秦桧,前面忘了，中间忘了，后面忘了，欸???，刚好我有个成品号,2024/7/23,0,2,2
2026573229,gcr绫枫,"《一首歌形容剧情》

dm:奇凉凉

公主:妮露

带刀侍卫:娜薇娅

王子:散兵

阳光开朗大男孩:空

好了带上这个再听一遍阳光开朗大男孩[doge]",2024/7/22,0,2,2
3.49E+15,往日曙光,"对，没错，这次的剧情是在为mhy之后的版本要下的大棋做铺垫呢[星星眼]

希望ys以后的剧情继续保持这种品质，再接再厉呢[OK]",2024/7/22,0,2,2
269258,紫夜葬侯,人家摄像头能拍出懂王挥拳世纪照片，让你来拍勇者救美结果宕机了[翻白眼],2024/7/22,0,2,2
355345888,抹茶木泽,先三后看，多骂点,2024/7/22,0,2,2
1885501,云中的阿尔卡特,东宫和西宫都拉满了，What can I say？,2024/7/22,0,2,2
1438000942,Corvo1911,上海的市民们对不住了，多谢老米的高级剧情现在我对氵户这个地区有了不可磨灭的偏见[捂脸],2024/7/23,0,2,2
525150999,出了什么,当原神角色厨的人有福了? 等着自己的角色被文案改人设吧,2024/7/23,0,2,2
66695,我喜欢你这种语气,有一说一，原神确实能带给人快乐，是个好游戏，只要你不玩。[傲娇],2024/7/23,0,2,2
102912932,泉此方扑扑,散兵拥有高洁善良的灵魂，我是真的绷不住了[喜极而泣],2024/7/25,0,2,2
2671442,随缘堕落,"??又在黑米了各位??

??it&#39;s time to take a rest??

??再不休息的话??

??兔女郎们就要开跳了??

……

……

??呀嘞呀嘞??

??拦不住的米娜桑??

?? ?? ??

????????????????????????

????????????????????????

????????????????????????

?????? ??????

?????? ???????? ??????

?????? ??????

????????????????????????

????????????????????????

????????????????????????

???♀?Shine a light on your life???♀?

???♀?Fly away far away???♀?

???♀?Take a breath???♀?

???♀?Imagine the bright blue sky???♀?

???♀?Beyond the clouds???♀?

彼方先の最盛の景色を???♀?

???♀?解かれてく 憂いのすべて???♀?

???♀?綻びだす 想いたちよ???♀?

???♀?Shine a light on your life???♀?

???♀?暗闇に朝日が???♀?

???♀?咲いてゆくように???♀?

???♀?Fly away far away???♀?

???♀?高鳴りのはじまりへ???♀?

???♀?心共に行こう???♀?

???♀?Shine a light on your life???♀?

??Fly away far away??

???????????????Shine a light on your life???????????????",2024/7/22,0,2,2
11590626,帝皇码语者,"今天是个美妙的夜晚



启动原神4.8开玩



氛围欢快童话模板



黄毛被拽进书本乐园



可莉妈压低帽檐翻开剧本



“我们故事现在开始”



“摄像机把见证的故事



记录在面前的这张白纸”



第一位名叫妮露她是故事的公主



第二位娜维亚她坐拥星轨的国土



第三位散兵扮演的勇者他是须弥的腐乳



最后所有人目光移向我问我扮演的角色是什么



我看看身份说我是



黄毛开朗摄像头



黄毛开朗摄像头



我特长只有昏倒看我垂涎的嘴角



黄毛开朗摄像头



黄毛开朗摄像头



我只是接了任务剧情还不能够跳



黄毛开朗摄像头



黄毛开朗摄像头



我花钱氪金爆米过得还很憋屈



黄毛开朗摄像头



黄毛开朗摄像头



这一段任务剧情和我有鸡毛关系",2024/7/23,0,2,2
1461109104,天心之瓷,"只要把记忆删掉，虾仁犯就是心地善良??











只要把差评删掉，新活动就是好评如潮??

。我说话刻薄吗，只是实话实说罢了，接受不了的人才该自己反思原因",2024/7/24,0,2,2
670098538,_沧尘,听过一句话挺有意思的，原谅你是上帝的事，而我的任务是送你去见上帝[doge],2024/7/23,0,2,2
11106195,-ASTLIBRA-,噩梦般的记忆涌上心头，令我想起了一部传奇漫画，叫《偷星九月天》[辣眼睛],2024/7/23,0,2,2
47376823,妃乃,现在摄像头可贵了，但是！ 我这边刚好有一个成品摄像头，只要998，欲购从速,2024/7/22,0,2,2
51532649,Stargaz1ng,"但是我们的双少女??

没问题啊双少女??

没人能顶住双少女??

我们的少女还在热恋??

旅行者的第六个恋人永远是这两个少女??

御姐来了!御姐来了!??????

三姐妹我们仨!??

保住三姐妹！??

保住我们姐仁影影??

玩家你顶的住的少女垂怜吗?一人一抱??

厨子在XP上跳舞!??

哎，散兵来了!要小心牛??

主角摔下来了??

而且要被撞晕了!??

勇者也要换人??????

，妮露也要被牛了??????

哇~散兵的这次NTR太要命了??????

哇????

哇????",2024/7/22,0,2,2
3.55E+15,账号已注销,有人总说没有代入感，黄毛和玩家是两个人，我宣布确实是两个人，黄毛太废物了，摄像头都当不好,2024/7/22,0,2,2
49672344,i7yeiw,这下真是电车里熟睡的丈夫了[给心心],2024/7/22,0,2,2
22330666,yAMEro鸭头肉,饭吃完了你更了，我缺的下饭菜这块谁给我补啊？,2024/7/22,0,2,2
652579421,拂梦,实话实说，五元素给头猪都能拯救世界（没错，就是猪猪侠）[doge],2024/7/22,0,2,2
149242003,韵语安荷,评论消失了一大堆，米站的大手压下来了[doge][脱单doge],2024/7/22,0,2,2
381567685,银狼S_w,路边也勾一条，你还是躺草地上吧[原神_哇],2024/7/22,0,2,2
22856760,随时准备补档传世经典,魔女会=魔都仙女会[大笑],2024/7/24,0,2,2
288372412,某科学的九杯水,都2024年，解神者的灵魂还在平等的诅咒每一个二游：总要有一位绿帽王。,2024/7/22,0,2,2
290020703,墨色的CAT,果然原神这个游戏带入散兵才是正确玩法，纯纯爽文剧情，各个女角色都亲切的喊阿帽[滑稽],2024/7/22,0,2,2
65371964,路建国,这游戏如果玩家是散兵就太爽了，出场狂刷npc还能被神明原谅洗白，后面猛猛开后宫,2024/7/23,0,2,2
355923875,小孩梓喵,"但是我们的双少女啊??

没问题啊双少女??

没人可以碰到双少女??

我们的双少女还在输出 ??

原神的第六手pick永远是这两个少女！??

第三个来了！第三个来了！娜维娅来了！??

三姐妹 我们仨 ！??????

保住三姐妹！??????

保住我们姐仨??????

旅行者你吃得住三姐妹的伤害吗？一下160??

旅行者在三姐妹中游泳！??

哎，散兵TP辣！要小心散兵背刺?? 旅行者被散兵摘桃子了??而且勇者的头衔已经续上了??????而且旅行者想走也走不了，原神已经卸载不掉了??????

开喷能换一个吗，好像也换不了被捂嘴了????????????

哇~散兵的这波入场太要命了??

哇??

哇??",2024/7/22,0,2,2
